label,text
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,Ok thanx...
ham,You still coming tonight?
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
ham,So what did the bank say about the money?
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,if you text on your way to cup stop that should work. And that should be BUS
ham,Boo what time u get out? U were supposed to take me shopping today. :(
ham,Did you see that film:)
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
ham,Have you been practising your curtsey?
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
ham,Mathews or tait or edwards or anderson
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
ham,S...i will take mokka players only:)
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
ham,Thankyou so much for the call. I appreciate your care.
ham,Check with nuerologist.
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
ham,Yup
ham,Honey boo I'm missing u.
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham,Well. Balls. Time to make calls
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50"
ham,I love u 2 my little pocy bell I am sorry but I love u
ham,Think + da. You wil do.
ham,What happened to our yo date?
ham,Dont put your phone on silent mode ok
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
ham,Fine. Do you remember me.
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
ham,Yes i have. So that's why u texted. Pshew...missing you so much
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
ham,How much u trying to get?
ham,Ic. There are a lotta childporn cars then.
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX."""
ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
ham,Its worse if if uses half way then stops. Its better for him to complete it.
ham,"Nope, I'm still in the market"
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
spam,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!"
ham,"sorry brah, just finished the last of my exams, what up"
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
ham,"Excellent, I'll see what riley's plans are"
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
ham,Rofl. Its true to its name
ham,You are a very very very very bad girl. Or lady.
ham,Jesus armand really is trying to tell everybody he can find
ham,"Aight fuck it, I'll get it later"
ham,"""The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!"", Gud night...."
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.
ham,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
ham,"I've got  &lt;#&gt; , any way I could pick up?"
ham,What happen dear. Why you silent. I am tensed
ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
ham,When should I come over?
ham,Is ur paper today in e morn or aft?
ham,I.ll get there tomorrow and send it to you
ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
ham,Siva is in hostel aha:-.
ham,"Ask g or iouri, I've told the story like ten times already"
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham,Yo we are watching a movie on netflix
ham,We can make a baby in yo tho
ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
ham,I anything lor...
ham,Ok. There may be a free gym about.
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
ham,Will do. Have a good day
ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
ham,Din i tell u jus now 420
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
spam,You have an important customer service announcement from PREMIER.
ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u 
ham,Really good:)dhanush rocks once again:)
ham,I'm reaching home in 5 min.
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
ham,"I am in tirupur da, once you started from office call me."
ham,Hey... Why dont we just go watch x men and have lunch... Haha 
ham,So dont use hook up any how
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,But pls dont play in others life.
ham,Wait 2 min..stand at bus stop
ham,Detroit. The home of snow. Enjoy it.
ham,Were somewhere on Fredericksburg
ham,I will once i get home
ham,Ok I'm gonna head up to usf in like fifteen minutes
ham,I said its okay. Sorry
ham,Hey u still at the gym?
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
ham,I dunno until when... Lets go learn pilates...
ham,Yeah whatever lol
ham,"Right on brah, see you later"
ham,"Yes, princess. Are you going to make me moan?"
ham,Much better now thanks lol
ham,Pls i wont belive god.not only jesus.
ham,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
ham,"I guess you could be as good an excuse as any, lol."
ham,Sorry da..today i wont come to play..i have driving clas..
ham,Now am free call me pa.
ham,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
ham,Daddy will take good care of you :)
ham,"Haha good to hear, I'm officially paid and on the market for an 8th"
ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
spam,Filthy stories and GIRLS waiting for your
ham,They just talking thats it de. They wont any other.
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,Fffff. Can you text kadeem or are you too far gone
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
ham,"Haha yeah I see that now, be there in a sec"
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
ham,I donno if they are scorable
ham,Gud ni8.swt drms.take care
ham,Already one guy loving you:-.
ham,Dunno y u ask me.
ham,Oops my phone died and I didn't even know. Yeah I like it better.
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-)."
ham,All e best 4 ur exam later.
ham,Excellent! Are you ready to moan and scream in ecstasy?
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow"
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
ham,S now only i took tablets . Reaction morning only.
ham,Hope you are not scared!
ham,For my family happiness..
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
